3.598944129808820391e-01 5.044096609504954420e-01 5.508886430045610849e-01 5.958884676279674331e-01 6.403125679324923603e-01 6.222308687049734610e-01 6.963422973540465133e-01 4.376991877813553034e-01 7.267259612846177497e-01 7.080825996621809004e-01 -8.128961475219237398e-01 7.355270783952360114e-01 8.011900895437925607e-01 6.370881622660255594e+00
3.604416775102348702e-01 5.046648685439830695e-01 5.685706521977521577e-01 6.199359463415159421e-01 6.527350809292966627e-01 6.659245992627159660e-01 7.150165431298591834e-01 4.827458304673871714e-01 7.657376913091551440e-01 8.219211497298137825e-01 5.413419889999188328e+00 8.726360888263412496e-01 9.213151940523812700e-01 -6.267608843087547399e+00
3.575539422458921535e-01 4.985380355507847971e-01 5.711085623434143388e-01 6.178802929139002309e-01 6.627738482837037814e-01 7.048657934538135050e-01 7.578018306326652631e-01 7.059321184522887593e-01 8.015986986333543118e-01 7.986317878378934587e-01 8.856096565169167434e+00 8.866653921186403720e-01 8.753558605626884370e-01 1.108731283145140356e+00
3.586361851230454589e-01 5.060448899047930160e-01 5.753820896195179779e-01 6.117863435736863309e-01 6.506896965911166397e-01 6.714720539337927230e-01 7.081713082109819535e-01 3.763771526827989211e-01 8.106796420428945549e-01 7.589341385716155131e-01 6.844527660820679316e+00 8.538166127517546888e-01 8.330268970207045376e-01 5.170935441217193507e+00
3.594483440875045344e-01 5.063818924978068514e-01 5.787204572963947635e-01 6.112271936527222671e-01 6.543811050562893250e-01 7.074174640290490368e-01 6.895965733459983316e-01 2.563643018530604722e-01 7.322236527745382695e-01 7.242875099687375862e-01 -7.130797556800095860e-01 6.788792002087090660e-01 7.688949989219556747e-01 1.262198377398722293e+01
3.574750137407355921e-01 5.005525275647765282e-01 5.883376279738455894e-01 6.264782535240314143e-01 6.450398131557786296e-01 6.493755009605973738e-01 6.839409736966675091e-01 -2.023921621139764815e-01 7.067325119905776276e-01 7.987071073143432454e-01 6.593964444986644580e+00 8.938848398734088319e-01 8.018952646722002919e-01 9.715220838654303748e+00
3.579905390584418590e-01 5.007143132950256925e-01 5.639071873436330984e-01 6.163340361426259406e-01 6.556964450939295475e-01 6.601266445722359100e-01 7.032231915854931792e-01 8.425378455251631982e-01 7.218835518384687511e-01 7.254305053028486938e-01 1.329017690917466243e+00 7.384059048515155821e-01 8.455005162280792019e-01 9.020728735364922812e+00
3.588655877246850756e-01 5.049022987043872979e-01 5.673812710094973122e-01 6.117813627187700387e-01 6.489859544230094368e-01 6.801789416334141913e-01 7.116738943997682476e-01 1.530736987865564558e+00 6.910739280970958909e-01 6.966556391798655046e-01 -2.604377609592680720e+00 8.019860752968538398e-01 8.730490336888557801e-01 -3.357308770012151555e+00
3.607939298893611535e-01 5.019675577333938543e-01 5.697344464032235711e-01 6.114302088298835258e-01 6.678990792831918100e-01 7.002979168364092954e-01 7.143487870026250519e-01 9.359413754693811649e-01 7.514891923292230658e-01 7.413061367275206592e-01 6.191021394289505153e+00 7.491784402243392149e-01 7.309962526410652695e-01 9.767625405167747132e+00
3.610393806213414991e-01 5.011952139135756878e-01 5.722787281461861886e-01 5.944530538456171964e-01 6.400159423208739984e-01 6.574019238349081418e-01 6.938400736593726137e-01 1.436343144245140646e+00 7.642336041028938709e-01 7.828331043867016170e-01 4.993825883835135038e+00 9.178037448795782760e-01 9.149382826959270298e-01 3.831982800504204700e+00
3.607390503486978539e-01 5.042101164407181146e-01 5.764904745534212838e-01 6.192955416575700589e-01 6.680356923930013124e-01 6.988634483954424548e-01 7.190411433176522316e-01 7.790268743460601053e-01 7.669373520533135924e-01 7.447329206649315747e-01 -2.990519139440406260e-01 8.086681875224924765e-01 9.190858699232952178e-01 9.323543856281945041e-01
