3.598943775086507202e-01 5.044092004821872921e-01 5.636296615742133476e-01 5.958908387478902835e-01 6.403126532107159541e-01 6.438456642482699444e-01 6.963423174967189322e-01 7.092811177818377777e-01 7.267494355739138046e-01 7.081381798088939306e-01 6.981075244793429890e-01 7.357078175054031499e-01 8.012018741846580472e-01 7.667917348081962903e-01
3.604416416822653346e-01 5.046644129830469838e-01 5.723705276143016274e-01 6.199350599996802380e-01 6.527349755271119047e-01 6.789145625835415476e-01 7.150164454400487202e-01 7.487761407288037185e-01 7.660044298870863910e-01 8.218809802178603796e-01 8.000448897180912899e-01 8.725344790994847832e-01 9.212896147607427810e-01 9.993271467935027630e-01
3.575539666249043513e-01 4.985385374129899239e-01 5.751956415779218013e-01 6.178796815889602279e-01 6.627736222696194446e-01 7.032215048065180163e-01 7.578014539267747818e-01 8.450888442398908351e-01 8.018039246898499561e-01 7.986112152011497489e-01 9.023074775875233877e-01 8.865348642401643664e-01 8.753445356489877316e-01 9.843791601327616103e-01
3.586361784219981308e-01 5.060441445199840294e-01 5.754580442053318645e-01 6.117865404897802062e-01 6.506896379817286302e-01 6.760239828655729699e-01 7.081712537431132937e-01 7.498968376642706213e-01 8.107699208283288828e-01 7.589469330802947056e-01 8.037649575528608148e-01 8.537535488970912079e-01 8.330287553795456823e-01 8.792526877579562861e-01
3.594483301153342802e-01 5.063811394641778429e-01 5.757961570736140899e-01 6.112274915951452225e-01 6.543809902306396697e-01 7.000891902376848996e-01 6.895966343459212222e-01 5.972449746859885833e-01 7.324804487689956511e-01 7.243294786444152145e-01 7.714724245668468372e-01 6.791763915334533275e-01 7.689171425931138337e-01 8.103746410777998843e-01
3.574750509049333669e-01 5.005527114420710300e-01 5.797415156553971105e-01 6.264764795728490210e-01 6.450398298995092539e-01 6.607745415684616042e-01 6.839410821891405146e-01 6.302306229505126867e-01 7.065870018064449587e-01 7.986864583806427831e-01 7.130913082068265352e-01 8.937391838253824217e-01 8.019067143875360237e-01 7.726298200048635767e-01
3.579905639683602647e-01 5.007144596295919348e-01 5.676636075235288459e-01 6.163336330786703954e-01 6.556963177962489286e-01 6.651054861402390106e-01 7.032231712444347860e-01 7.139649698856777027e-01 7.217395626763881689e-01 7.254714758602016644e-01 8.734977321660027938e-01 7.385804444383586853e-01 8.454984072568008102e-01 8.239248586849750033e-01
3.588655875210163826e-01 5.049017350396266535e-01 5.722163039552159436e-01 6.117815561463766372e-01 6.489859004518878649e-01 6.762187743160286146e-01 7.116738189912650281e-01 7.438075362088333309e-01 6.909624146137650635e-01 6.967208212469999662e-01 7.381024750385124511e-01 8.020299275902810221e-01 8.730383934702856674e-01 8.052294780933715312e-01
3.607938812046647126e-01 5.019674783382060967e-01 5.675728687420282803e-01 6.114304742069824883e-01 6.678987861867875520e-01 6.868427218141153201e-01 7.143486965198762029e-01 7.361123495891649382e-01 7.514296738720166458e-01 7.413337933441404015e-01 8.323680521571951152e-01 7.493312083026332227e-01 7.310301404501731160e-01 8.307725104053538256e-01
3.610393235509996579e-01 5.011952987150319894e-01 5.695020145124025657e-01 5.944556233738991224e-01 6.400160263292007379e-01 6.605527559441943808e-01 6.938401158610076891e-01 7.579270102183272018e-01 7.641289794877884622e-01 7.828258119778188640e-01 9.154334364296113913e-01 9.176092009798296756e-01 9.149145366547004610e-01 8.051933313905312861e-01
