3.356307961085270297e-01 4.802565995340495886e-01 9.115350539930895390e-01 5.370866670156079214e-01 4.658150845957023112e-01 5.186518811137831308e-01 7.318179584820886374e-01 7.036283800911011799e-01 8.380379604032153207e-01 1.034868165344696722e+00 2.360608950278267892e-01 8.578518438876870933e-01 6.917440045724160269e-01 -1.115821384597625032e-01 1.315839501510044363e+00 4.744323228924932634e-01 5.272803814438842274e-02 -8.763194244772175567e-01 5.929043264950719649e-01 1.745942900593301150e+00
3.170005032304746284e-01 4.231645875140060409e-01 8.565342344887534320e-01 5.118260212232502715e-01 7.013418420129726716e-01 4.510451617044087813e-01 4.155530345692096672e-01 7.637207437206392502e-01 5.074806020913260607e-01 7.414903342782974693e-01 5.847650319722822454e-01 3.530709405369770737e-01 7.008706288687233110e-01 1.931018737937642005e+00 8.764355107115073817e-01 1.329430891682637395e+00 2.504561455029251427e+00 1.071219315619148738e+00 1.408862019415604516e+00 1.766754476057864398e+00
3.383200201382552952e-01 4.645021902605888653e-01 3.977396912229869130e-03 5.203309371115135695e-01 6.715110815954352663e-01 5.558425492170649962e-01 3.244952586005592776e-01 5.351816862179756829e-01 5.843352488123290112e-01 1.105036818781749419e+00 1.326740556757514344e+00 4.682702657182248318e-01 5.388391751102339366e-02 1.586397254413098867e+00 2.628030608823139769e-01 -5.645235391227850785e-01 1.380959949236804096e-01 -4.002920840171340089e-01 1.755829042265268924e+00 -3.738512230620929522e-01
3.183580635788552660e-01 4.824934553344800148e-01 8.225850723464096514e-01 5.171590087383556300e-01 4.579769256431911462e-01 5.009298339003188660e-01 7.111653687638267440e-01 5.926956440369643975e-01 5.246235257527434026e-01 7.190712040647728731e-01 1.192034906544995332e-01 1.131154961742959486e+00 8.580686159675793290e-01 -4.471312188166962631e-01 1.570876364176813089e+00 -1.957677469704421469e+00 6.551782533224514982e-01 -1.290415389499771415e+00 1.210711973024771959e+00 1.943058849852519865e+00
3.222321749544899139e-01 4.326778218156340228e-01 -4.778530399564611120e-01 5.189192388857740701e-01 5.471109445238566682e-01 5.061243683877593158e-01 3.709969138724947824e-01 5.644861342660931758e-01 6.550733784701392448e-01 1.095387937545347912e+00 8.392339656391781810e-01 6.173726827690640961e-01 7.128913125263441897e-01 4.754155018048346060e-01 1.781670377526104465e+00 1.122521256954678748e+00 5.147684093763527091e-01 2.097224924737711937e+00 1.499151275387724747e+00 -1.257310883024908232e+00
3.445014578497718749e-01 4.070966292307447998e-01 1.180336493466121572e+00 5.082417779848643624e-01 5.995377321977104490e-01 5.397643694109089951e-01 5.458680608639124854e-01 5.705754361109847128e-01 1.115410265648211219e-01 7.317651231651212118e-01 1.274141410999943824e-01 4.037135513515545115e-01 1.631877946069132390e-01 9.927921790895878340e-01 6.030590413492331603e-01 2.864684959217881355e-01 -1.208299905708444255e+00 1.230920096062310343e+00 9.898061436652307865e-01 -7.580434727986966603e-01
3.203906081286123642e-01 4.517395325761935365e-01 -5.711130696688332398e-01 5.284200877644703587e-01 5.510792158768398341e-01 7.160452093739256840e-01 4.778885877302067042e-01 7.815553478689427624e-01 5.625373170314087456e-01 1.364956261648667679e+00 9.749697419474993021e-01 6.273666268485645903e-01 -4.011550973274529142e-01 5.749325653448901230e-01 8.619318884951299164e-01 8.505060716160864898e-01 1.637077192794810232e+00 7.719247639167816644e-01 2.222529030965860741e+00 9.620560383369344271e-01
3.201116704904250487e-01 4.907802383486686293e-01 1.496150645930565792e+00 6.012216840649905469e-01 4.830219415224237256e-01 5.606303093694010586e-01 5.261701045562831025e-01 4.437208031497139604e-01 5.545280120491493658e-01 9.553195479197118534e-01 1.208243819315649725e-01 9.375879716137359710e-01 5.112062051978466526e-01 3.726527894846866085e-01 8.077740561530910579e-01 2.013462670833802148e-01 -2.680788583397386571e-01 5.296357237801254669e-01 2.175336930287565806e+00 -5.356730024172688953e-01
3.483116081770155081e-01 4.547195296843147827e-01 -6.681721194545302556e-01 5.274318991454037819e-01 6.152537428036366496e-01 5.601277128796412486e-01 7.586455954509511157e-01 6.361455793272050574e-01 7.280406233120320092e-01 9.642107282174550154e-01 1.638054566773675891e+00 -7.178926796649764963e-02 2.489301288707296278e-01 1.342327134730150195e+00 8.451655048131756498e-01 3.242589145477373647e-01 1.439002963718227779e-01 -7.327138031458176881e-01 1.057338046617175786e+00 -6.411655239838879305e-01
3.303920594038445846e-01 4.496290380555805766e-01 9.850514125405103183e-01 5.739879494859220221e-01 4.556540245167186587e-01 6.280434196644791855e-01 4.663241183224301478e-01 7.448360988715461151e-01 4.798107337867232314e-01 8.286748751502071020e-01 3.097415515089499971e-01 1.406933795515703522e+00 1.306112567390795398e+00 1.107241070188405008e+00 -4.718998398599315580e-01 2.721981433936874195e-01 9.909202998086830139e-01 5.402912575614928770e-01 1.917024699813820954e+00 -3.105597375913548230e+00
3.187896199016660437e-01 4.673238778138227301e-01 5.845314290398540003e-02 4.893746915634608063e-01 5.196601497814337112e-01 5.689375077820281179e-01 6.894884670123272441e-01 5.114971919530006961e-01 7.944219917110142415e-01 1.288255072719490801e-01 9.830079097485159290e-01 4.545837110265084080e-01 1.003471691079018235e+00 5.711932911415941172e-01 7.144561775911417723e-01 2.726572943679062000e-03 5.549378721683695392e-01 -9.521463358675149591e-01 1.468313819873259485e+00 5.697924645420634482e-01
3.305835472032392919e-01 4.400935563374657744e-01 -2.478604608932182263e-01 5.607345644290780973e-01 3.924421734407348428e-01 7.464626933187369362e-01 6.211227501040575971e-01 6.326778258240992603e-01 3.984021719711907661e-01 1.232232835079375421e+00 3.873640972708850549e-01 4.020277407278795012e-01 1.410112142161270121e+00 9.973429276640045638e-01 -2.369693441707421133e-01 6.078845309870465341e-01 -2.248044264444259976e-01 2.824851703689573945e+00 -2.947958482972887762e-01 1.742701388438295584e+00
3.272024549845709562e-01 4.311158283321663842e-01 -3.436715885806784776e-02 5.405989330850132779e-01 5.724803717344431053e-01 6.333332385180946433e-01 3.953762444389433695e-01 2.633212341130317657e-01 9.410873062862037397e-01 6.546756739584413953e-01 3.203820757816148168e-01 1.021000819806401338e+00 1.128657424030101275e+00 3.422794869295332498e-01 -2.295180971320720520e-01 2.098300832364852653e+00 9.498129151159429018e-01 6.846974320587397855e-01 1.796759402929473115e-01 1.314319933468367285e+00
3.243374688823020269e-01 4.993335751955523816e-01 8.706989340877375749e-01 5.860707584705590056e-01 6.055310748437927604e-01 3.912225543869142230e-01 7.252682223921550486e-01 5.744471911278890008e-01 8.173364849050848147e-01 1.207824160711556960e-01 6.712169852397457115e-01 8.787331946435561481e-02 1.528361971672403952e-01 8.940986126242856935e-01 5.599680099507986508e-01 2.138899496932056721e+00 3.632700371659069116e+00 1.613350886357095781e+00 -3.984538677107329896e-02 8.202805103820661747e-01
3.415752190503218988e-01 4.120056705890700610e-01 1.351646511578779686e+00 4.842332613027696686e-01 5.957680204280360048e-01 4.513690507463509194e-01 7.335969427586900293e-01 6.089453396863373502e-01 5.764087893923466321e-01 9.731674001715628908e-01 7.834424503806373119e-01 6.789299524401394281e-01 6.750925297978288553e-01 7.690660385426772994e-02 1.529836953893107809e+00 5.087609332264600992e-01 2.106344774421763155e+00 2.270536556557373409e+00 2.964276259102352373e+00 1.509786437958905214e+00
3.224244472784632554e-01 4.584826353202824945e-01 1.289839828459145021e-01 5.059105582350461594e-01 5.605975355646910518e-01 4.450402140761512415e-01 4.838135257432644165e-01 1.564817475971456151e-01 1.025352044462979562e+00 7.912346639453204933e-01 6.015028827114724530e-01 5.899444504537677547e-01 4.431124925037516205e-01 9.681599828986110490e-01 -1.123068725675976598e+00 2.484102314697212321e+00 1.200138230442392429e+00 4.576187839600178719e-01 8.501918620284067973e-01 8.252748699370989760e-01
3.312161117176082858e-01 3.943335360829952063e-01 7.147503665199168577e-01 3.868911444368968722e-01 5.008790668996090378e-01 4.695309445501650858e-01 5.134417020341278670e-01 5.123334000602473015e-01 4.200932612699161961e-01 6.762392667057615103e-01 5.442685657595239812e-01 4.037470662893849482e-02 7.624411708134787302e-01 -3.290748984189548754e-01 -3.644427147697160141e-01 7.372139096197275476e-01 3.283518479227798270e-01 -7.326399553733874415e-01 1.204952550720852722e+00 -1.050514035070559071e+00
3.246781526283160635e-01 4.631564292829553620e-01 -6.365721359542891866e-01 5.719815151210901893e-01 4.173867154723700512e-01 6.995106273639618566e-01 6.114435220742667765e-01 8.272286663274261986e-01 1.056239665358760460e+00 8.627703363360528233e-01 1.690408729374551999e+00 1.374816465477630700e+00 3.737762334025135358e-01 1.129561093099274993e-01 8.886043081826533463e-01 3.339319329053347829e+00 1.892600034289292132e+00 2.054066539779259237e+00 -7.924294052158751267e-01 7.289339678840608405e-01
3.404128675681240002e-01 4.630013959834904935e-01 2.964040812497399369e-01 5.237957385546007094e-01 5.748495307996395187e-01 6.721547227533354318e-01 5.567118285907327602e-01 6.736448321631869351e-01 7.702045538066861763e-01 7.734932498968316583e-01 3.124273159678706557e-01 6.085443388825507727e-01 6.106398681855712551e-01 7.457841308174307793e-01 4.307885658118715266e-01 6.064063386530430533e-01 1.414316500882472072e+00 1.684998750520500188e+00 8.022780966688538573e-01 -1.841046299403285014e-01
3.270923510262203071e-01 4.544655152510051477e-01 9.527118760388526564e-01 5.936947307605752178e-01 5.319979416662869998e-01 7.909080315416795459e-01 5.819048955681908053e-01 6.853215874484928083e-01 3.919588669532572123e-01 1.038557490169670361e+00 9.281588052441650527e-01 7.679270010789008838e-01 4.172688238153438034e-01 7.410673508734723081e-01 9.342117050511278276e-01 3.624504513218862467e-02 2.446734917266556231e+00 2.709586724768770161e+00 1.203596759552896467e+00 1.511684791973156639e+00
3.332411256874501793e-01 4.378110273644802430e-01 1.912794688236823637e+00 5.420307133671705691e-01 6.058919534949771535e-01 6.269368438082435491e-01 4.742339058643566529e-01 4.697304492606833026e-01 6.267726146105381257e-01 4.867783601968522778e-01 -5.224529906640795751e-03 9.376838240879604713e-01 1.212218138743438978e+00 4.316324729704691388e-01 1.348324695546224694e+00 3.052695168173514162e+00 2.294915549849829706e-01 -1.837412857875247774e+00 3.921746402151173871e-01 1.585663674204596862e+00
3.182137174155886261e-01 4.605464942001463169e-01 8.864839658151486557e-01 5.700152959553846932e-01 4.841843349517118700e-01 5.027416216143089089e-01 5.346561053782331596e-01 8.620006452300963407e-01 4.463150691999320241e-01 -2.055907922421684741e-01 7.652352951007449500e-01 6.648358990619397391e-01 4.953594261973187640e-01 1.740266734981024355e+00 -1.188726592732033183e+00 8.569834165972681772e-01 1.470838349207258533e+00 5.627730765916885147e-01 -5.996492054913014069e-01 1.488903522760532727e+00
3.286801910419135386e-01 4.475583115906605625e-01 1.519190397744201837e+00 5.560998801689261972e-01 6.975081971807208792e-01 5.981461053282101092e-01 6.715059809686722003e-01 6.122364342996597930e-01 6.996921130880131567e-01 6.616149718087804832e-01 5.903506499021086151e-01 6.248468360700433211e-01 9.970624292240398701e-01 -1.155545705517668775e-02 2.572412111941146939e-02 -1.395447250060685151e-01 9.754200890053177364e-01 2.933988436610252215e+00 -4.064059138499586110e-01 3.167976321457718347e-01
3.194551420103553530e-01 4.708801983822102355e-01 5.489593211358163583e-01 4.993897393200782409e-01 4.727086520138004122e-01 6.382944320138063121e-01 5.534691475914169656e-01 5.442366973539034536e-01 7.483967401755833304e-01 8.006843228621030040e-01 4.386341649433115331e-01 2.432534544557897194e-01 6.036375967184220981e-01 -3.411685115862516104e-01 7.881796005940999716e-01 1.519051651673686720e+00 3.891732686900895022e-01 1.952182320902212886e+00 -1.440122808299912682e+00 1.215241631398223721e+00
3.247613946047834266e-01 4.497817690004051738e-01 2.095108283156981610e+00 5.247403099250543823e-01 5.470153400464552451e-01 5.511003410978078110e-01 5.701333606321349334e-01 6.622344900622831876e-01 6.647523901453513684e-01 9.005438291814915619e-01 1.385354746422621464e+00 1.424394181497241618e+00 6.361436416646676362e-01 5.994913759949783705e-01 9.036261694215264040e-01 4.677265330234606777e-01 -1.036200205761373727e+00 4.328715274678431868e-01 6.149023280268031133e-01 2.189889348903529598e+00
3.292408179112194522e-01 4.638920293179065735e-01 -2.000352147063682029e-01 6.357204504981680548e-01 6.336979452702531379e-01 6.326089123358614730e-01 5.871456273166256734e-01 3.320299413049430104e-01 6.193428819254556128e-01 8.593805800431042474e-01 3.715650441544463556e-01 1.109849637547251078e+00 6.420914037647901251e-01 1.367114834120821687e+00 6.933164880166520216e-01 2.193936574416211371e+00 -9.788097387719474352e-01 -4.174832432005725069e-01 1.321619440265644707e+00 -3.437780284532065522e+00
3.305470257407184254e-01 3.992569983478560514e-01 1.159235398541996309e+00 5.320397381117899505e-01 5.126747517930765330e-01 5.720393644613165351e-01 7.468410081227386810e-01 8.488483133213240439e-01 4.761524938229235726e-01 7.331246280554737371e-01 1.139850660638523028e+00 6.206742194269488921e-01 1.020926400601164907e+00 9.732435328512002437e-01 2.141075758882260427e-01 6.742135734042509210e-02 1.019216732709803397e+00 -7.315864817805382003e-01 1.692055665447514068e+00 6.116047281054978191e-01
3.459506319561323484e-01 4.372457484304853037e-01 -9.394156554946636595e-01 5.941066741662289763e-01 5.893890861730446407e-01 5.678873935537432915e-01 4.575735964459973770e-01 5.000208680332882683e-01 6.176213507144925341e-01 -3.129955192135180919e-01 7.526740177163629975e-01 1.170988740543955631e-01 1.288655050237054844e+00 1.655784785395877368e+00 1.326875806522179735e+00 1.801261314101488153e+00 2.726979605181967248e-01 1.484112517107155860e+00 1.271114153405142000e+00 2.955194284362228530e+00
3.495188079755407462e-01 4.885021161307550597e-01 5.767115475446666917e-01 5.252456829526582771e-01 5.828261404678427571e-01 5.558357285534311076e-01 4.950522125817194974e-01 5.793860310975482708e-01 7.533032838595079550e-01 3.660800529120245006e-01 7.375198188821633360e-01 9.230106846589604119e-01 1.116325512902196060e+00 5.806399726282519547e-01 1.343313754842515584e+00 1.309776927531192570e+00 -1.610142755413501714e-01 6.452168107328573043e-01 8.212987924529537853e-01 2.960940054597912541e-01
3.178402515259748928e-01 4.199735954155164319e-01 3.665047742839762090e-01 5.300034967775765216e-01 6.844511989501003146e-01 4.938802336148385708e-01 6.281677661942922652e-01 6.505211589489665602e-01 4.978840999639302378e-01 2.855185423772976794e-01 7.178239983318827067e-01 4.426395231001479802e-01 6.219082534521430672e-01 8.818809728119015867e-01 1.013472954174557961e+00 -7.140242148787496745e-01 6.986095634014521938e-01 4.128579454569960561e-01 7.734940544497883597e-01 1.342806905034156006e+00
3.227547494944638662e-01 4.858640630674909144e-01 -3.448128363484352921e-01 5.925934103699134203e-01 5.812302641027857764e-01 7.146370692378757328e-01 5.493041851680250387e-01 6.462979529796772926e-01 4.489297337401445542e-01 1.603110258741350380e+00 1.992935394642773028e-01 3.144756292011231524e-01 4.625774595186332716e-01 1.674282648518190530e+00 -1.668760064323893122e-01 1.805184338262611377e+00 1.258987742908744822e+00 -9.034254648868254023e-01 1.356909486000859255e+00 1.373790582806922789e+00
3.181207653053575446e-01 4.546961189418590732e-01 -1.002738832379263423e+00 6.453963188519103999e-01 5.180140195736895325e-01 6.014229711522746102e-01 5.133394757891921456e-01 7.227247656870414705e-01 4.871144382944450069e-01 3.492370116460119522e-01 2.369965122861620310e-01 6.355288300228868481e-01 4.446577253437017374e-01 2.786833163002567781e-01 -1.651571320860212300e-01 1.239355542276488364e+00 -1.359502243479926431e-01 1.687916002461137488e+00 1.339952765803955836e+00 -7.129270487082117747e-03
3.340792827120798170e-01 4.654900191399951592e-01 -1.197834709294858246e-01 4.891850004751571168e-01 6.240327522818136519e-01 5.143053499247686178e-01 6.003634927142112998e-01 6.000635506904636873e-01 5.139329180822496124e-01 1.400713933401054323e-01 5.485387146716350637e-01 1.114101910465610246e+00 -3.978257108719890356e-01 6.395075748024249274e-01 -1.490714753562516481e-01 -4.640380122435169286e-01 -1.532292514829148855e+00 9.862331152944383561e-01 6.337547866801431784e-01 3.089609044969100271e+00
3.277489554303348318e-01 4.715803311935811704e-01 -1.458531358304375747e-01 5.546933204783396354e-01 7.238238936209475671e-01 5.282954646611416338e-01 6.153723975690298387e-01 7.275236763233359216e-01 1.084360160385833494e+00 6.650678908067508832e-01 8.422715169503250943e-01 7.807221532226639171e-01 6.301427786515451102e-01 6.825603022221150562e-01 -4.893049444074615284e-01 -2.689441464721494812e-01 -4.731175908060059054e-01 1.555495156156441183e-01 2.557878029424367483e+00 1.022475029720516293e+00
3.056553031089149219e-01 4.589282941985722286e-01 7.198374193006669142e-01 5.490281808048788070e-01 5.603507036208734693e-01 4.601703700709870448e-01 4.090417594836129878e-01 1.401011000852634414e-01 7.787226929148463039e-01 3.230856797954129167e-01 8.025885315380620888e-03 7.386369067489085838e-01 1.360811114983852654e+00 8.171306936593870640e-01 7.733490685744059956e-01 1.463638242991638805e+00 1.153120257341343491e+00 7.923576003028012238e-01 1.325624835664243273e+00 1.213390609741605619e+00
3.399976734321186744e-01 4.723767660639016097e-01 -5.794721346607567547e-02 5.220021826300221823e-01 5.568703205941185619e-01 6.611005409551041767e-01 7.691684571984261920e-01 7.956457371931044964e-01 5.845424384049671129e-01 5.156464884071543242e-01 5.671893380693552311e-01 1.214461115692984094e+00 8.670031428995600420e-01 1.378898289146059941e+00 -7.753279607227682169e-01 8.548757087374684316e-01 1.810546108392251385e+00 1.459144823020758430e+00 9.930647127837668453e-01 -1.483743640769141114e+00
3.264220003303564543e-01 4.732978025579520076e-01 4.021299906399151691e-01 5.567931943768374969e-01 5.840503351583949954e-01 3.538984420300296252e-01 6.306336287749062519e-01 6.426658332098409421e-01 8.145418665844175177e-01 1.110040026448910755e-01 5.220737921812693694e-01 3.454364856336501477e-01 4.250230866860843504e-01 -4.689453584025726762e-03 7.047191573819977517e-01 8.434729214664818953e-01 4.279451888905427825e-01 9.735143376799095805e-01 1.483924894480372902e-01 2.661845144676478814e+00
3.109324709493599959e-01 4.134539032387179458e-01 5.918758417749854228e-01 5.248179541100025380e-01 4.397721988011495942e-01 5.252031754410336761e-01 7.250553322948264379e-01 5.099640335024944182e-01 5.585709122500783774e-01 2.537351543270205401e-01 9.606076247035725268e-01 1.067486023733117406e+00 7.244915018185932309e-01 5.719736307740165282e-01 1.911777220029268198e+00 3.553606912826612785e+00 -1.760581881071654475e-01 6.505205232423429962e-01 8.456210442023517349e-01 2.744149240905080944e+00
3.101651044652043443e-01 3.968159695371936135e-01 1.463222222119902716e+00 5.795753741299044526e-01 5.913127524834662641e-01 4.919163603590882561e-01 2.922462121634542553e-01 4.471075838174496386e-01 6.053387076706886472e-01 8.197505825091966347e-01 6.010738191662460261e-01 1.102191680918114258e+00 6.913664600964669615e-01 6.392531828887572098e-01 5.710126791779435163e-01 -2.076886645163363854e-01 -3.836909847047109690e-01 6.564144477313407222e-01 1.142561279744027880e+00 1.180194178452687925e+00
