3.938483161912326724e-01 5.622134637887737929e-01 6.415379806579267763e-01 6.938264105524051262e-01 7.715985138188657944e-01 7.791063573598668857e-01 8.417081302466556947e-01 8.427545738449049306e-01 6.138615978783641403e-01 5.197820769711269939e-01
3.920388210180623112e-01 5.598935877501081126e-01 6.537095925928231299e-01 7.378196025100657307e-01 7.761548883350828376e-01 7.577697499502832335e-01 8.354186145466758751e-01 8.733270435523812214e-01 1.151420997955957315e+00 1.149445169786502685e+00
3.888531625046093287e-01 5.699213273005989677e-01 6.689449875479089869e-01 7.563617784304924596e-01 7.618424488485472379e-01 7.988311735886163278e-01 8.959825368188829575e-01 8.840536166865877732e-01 9.742534753128009317e-01 8.334559416464170090e-01
3.944206369710232529e-01 5.632867049158515327e-01 6.650927803935131610e-01 7.129175994555225770e-01 7.848247293294463578e-01 7.833664651933796019e-01 9.133340663586655417e-01 8.945972181475153606e-01 8.794778893539634268e-01 8.847236898545721706e-01
3.985120581202770129e-01 5.738883095383245925e-01 6.593137040688228367e-01 7.187304202495313765e-01 7.562702043921110118e-01 8.194484604567849884e-01 9.074906535050198952e-01 9.021982345545920268e-01 1.017844217552807962e+00 8.880674462775917100e-02
3.914860288020955981e-01 5.637475679725066913e-01 6.448206072769115949e-01 7.522304950853079264e-01 8.114355642215869135e-01 8.348061923220583269e-01 8.755218024778864683e-01 9.580033148341895455e-01 1.194158642085364264e+00 -2.642858813120627648e-01
3.911908595075364592e-01 5.619942615177778711e-01 6.506402507833517479e-01 7.475226509591191837e-01 7.866392381669409239e-01 8.584493136603195129e-01 1.068831482811589684e+00 1.435708832373731481e+00 1.318840033704210324e+00 1.876555986055179703e+00
3.918495087699946366e-01 5.505279823749740231e-01 6.568247309629442476e-01 6.932005148058364430e-01 7.562785996774206154e-01 8.995184556484585592e-01 9.407556884197191271e-01 8.295011407944318238e-01 1.111891852959658200e+00 1.403474666398275339e+00
3.901438487654892429e-01 5.515007643838449880e-01 6.248293593742719754e-01 7.059590237951381964e-01 7.808793898766156483e-01 8.542667950431186430e-01 9.629612809628715908e-01 7.844764033703123252e-01 5.056640772838300046e-01 -7.870466847100816565e-01
3.905306766305407518e-01 5.529172232075287852e-01 6.193178649649239143e-01 7.018766860181621103e-01 7.467439398874825551e-01 7.801578975584441134e-01 6.492231652856423896e-01 4.522573331712254063e-01 3.775545219698254185e-01 -1.467050877152970223e+00
3.958536848484042747e-01 5.720117371428601327e-01 6.454087395411001182e-01 7.320515932815665483e-01 7.683061683326952718e-01 7.685094873729531040e-01 8.844277145398787843e-01 7.842019332090247596e-01 1.379048034416442192e+00 1.658794636002282497e+00
3.907740894537753418e-01 5.504325537773943067e-01 6.350966715808797902e-01 7.211691928614868408e-01 7.202264183226770866e-01 7.925231200785688435e-01 8.227142118724634079e-01 6.480597581168021648e-01 3.677856597625903667e-01 -1.420895661036779334e+00
3.931050951819838324e-01 5.755397425733990158e-01 6.672487662276869180e-01 7.233523434134098151e-01 7.539908869208485909e-01 7.941178138132302111e-01 8.297168631263797112e-01 1.032050888242815878e+00 1.315257260489424151e+00 1.864346533898004754e-01
3.942757083126229301e-01 5.677707543255824385e-01 6.580908594386527533e-01 6.965349054329681433e-01 7.550470181078855481e-01 8.283256000459170432e-01 8.953299299032962955e-01 9.683794883640441942e-01 1.055691305481146980e+00 1.123598655909631372e+00
3.977319311383339384e-01 5.760432574672392780e-01 6.535001726223634844e-01 7.391989651136737782e-01 7.855450296273319699e-01 7.994680754182855731e-01 8.195112665061858870e-01 9.662407788669054032e-01 7.711776656853164269e-01 2.291479320917344520e-02
3.923388357868389797e-01 5.644594866831447177e-01 6.565221191153693958e-01 6.941059342540771837e-01 8.092801136396317041e-01 8.356060217056482387e-01 8.795441230064721116e-01 1.046663138726354525e+00 8.987305757428686315e-01 9.836448780458817431e-02
3.910979772020778955e-01 5.698236534416983856e-01 6.716941202907972253e-01 7.067428606024162008e-01 7.307564013691641991e-01 8.614307287179864270e-01 8.409303724048413642e-01 6.729918050844426736e-01 5.827913631357470869e-01 -1.146709788924471507e+00
3.916363722664793490e-01 5.682067635943431894e-01 6.475951361576322007e-01 7.294685435530325890e-01 7.752402924756878200e-01 8.256109568403668941e-01 9.113201286571451787e-01 1.000638008853259153e+00 9.169800142671820087e-01 2.177543050273619052e+00
3.897960113227370571e-01 5.623536137179737660e-01 6.571255384213327000e-01 7.134428405120727401e-01 7.947892369873486018e-01 8.561900935552869685e-01 7.639083942375191061e-01 9.738784366017713134e-01 1.143134457215710942e+00 3.749490405150678329e-01
3.910235282247993549e-01 5.531348268688034420e-01 6.346660967972003187e-01 7.073114843554428877e-01 7.259894103413589983e-01 8.103474171117845959e-01 8.707596666408213837e-01 8.221148668906772539e-01 7.434550363811995854e-01 8.167288899812562564e-01
3.953211988862281867e-01 5.674164025009391654e-01 6.538637987182437383e-01 6.759817495382598462e-01 7.370988893835869193e-01 8.758684417305886427e-01 8.052601336845865987e-01 1.163968182100879822e+00 1.299959202151102833e+00 1.982084116959088371e+00
3.991494975618695706e-01 5.669593022678464100e-01 6.387035866085961633e-01 7.291957597214056008e-01 7.993663412172049565e-01 8.846026910997391024e-01 1.025694874420254088e+00 6.750147789641897100e-01 9.495673261583374991e-01 3.910791693022844795e-01
3.896343992631586817e-01 5.777935169001325866e-01 6.809019178010297102e-01 7.364631045330044534e-01 8.272401883282164414e-01 8.435411655010655041e-01 1.032492240445387122e+00 9.809391326219524254e-01 1.303360077832531605e+00 3.460186039917137357e+00
3.908283225212328960e-01 5.589115050579982480e-01 6.480950882099763000e-01 6.919940446469535766e-01 7.694812790214791143e-01 7.981762431636347799e-01 8.000932374063969288e-01 8.960527162048879113e-01 8.034586917937639461e-01 -2.208120682876895113e-01
3.933269174362943876e-01 5.653744878524540329e-01 6.605200592782467517e-01 7.210046256323195957e-01 7.720819816617571218e-01 8.039999929083569974e-01 8.425724501575676539e-01 1.185504931061852396e+00 8.065726499369638702e-01 8.917000366113236876e-01
3.903900664169368540e-01 5.608265588335248353e-01 6.159647029011384722e-01 7.071336347623835561e-01 7.672605873327262849e-01 7.705643373380500760e-01 8.262077366561195735e-01 9.098372448890269526e-01 9.816655427718341542e-01 1.993278740885438882e+00
3.914594338036081478e-01 5.626973685992499030e-01 6.393512895067926527e-01 7.033037856608198579e-01 7.489777596100137824e-01 8.237984855865631006e-01 8.889949454583686572e-01 8.113540881138666672e-01 8.440453481540156622e-01 5.617544389412649775e-01
3.846897124100903120e-01 5.500726454667826948e-01 6.414726321748832616e-01 7.047211488092277598e-01 7.880796095731807949e-01 8.203953862239778960e-01 8.327978445675872088e-01 8.625117103822748099e-01 8.998236638249391683e-01 1.269519971211847675e-01
3.904395735184654770e-01 5.437965643994502329e-01 6.422647451660584705e-01 7.356329364893953171e-01 7.683378374556489865e-01 8.415688635298026465e-01 9.853594745234920405e-01 5.670275300771204785e-01 6.653155534895304202e-01 1.296101523468299543e+00
3.916818031926277421e-01 5.522867938656109699e-01 6.219137733035625670e-01 6.597717339477137122e-01 6.597864112002558290e-01 7.819705816172711765e-01 7.068835482343285292e-01 7.667343834996912522e-01 5.264248821346014795e-01 -1.513878893036693096e+00
3.897407372412824977e-01 5.588779241036969658e-01 6.393174994773954678e-01 7.056298053261046421e-01 7.519673383555580681e-01 8.017285172060291121e-01 8.303051773137987146e-01 9.853818820403384970e-01 1.292371733415785595e+00 1.407600897370856474e+00
3.867666238854379213e-01 5.528358557650536742e-01 6.476587452876707562e-01 6.938450323855309687e-01 7.505737727419059535e-01 8.138052135519060482e-01 8.205572500756682652e-01 8.370198734930576201e-01 1.100351688786799231e+00 1.538347845432888494e+00
3.940591501288679965e-01 5.727106813758162662e-01 6.634306244868214408e-01 6.866878650987150445e-01 7.831491258162273095e-01 6.917380846163042607e-01 7.331536990643912066e-01 8.466061608214543455e-01 8.223822057031824340e-01 -9.863159221019395240e-01
3.885789893544421281e-01 5.495122356493600257e-01 6.244520497889648469e-01 6.956981506954230676e-01 7.440702501836632399e-01 8.164750919900629622e-01 9.183467715237709772e-01 1.102012684778485463e+00 1.263567508984613008e+00 6.701301613629796483e-01
3.904701908829004142e-01 5.559360494355346516e-01 6.303681991264941109e-01 6.883279005111307969e-01 7.396452032244423824e-01 8.361757323368557149e-01 6.931838667573057000e-01 7.184774039714232341e-01 8.281700999485807069e-01 -1.568274973607078460e+00
3.924395959874530937e-01 5.544231623213097260e-01 6.653910044547530767e-01 7.242798292809943250e-01 7.211740698144590844e-01 8.257897627584790401e-01 8.801636729167913176e-01 1.014901280692753538e+00 1.412662990035872035e+00 3.237649629392071571e+00
3.952455916901769228e-01 5.639119251850704950e-01 6.270094039851419332e-01 6.991430027105316469e-01 7.765368242603004623e-01 8.034579125320588933e-01 9.380719032255874223e-01 1.130100893583806609e+00 9.615481442993976113e-01 1.491045159684112553e+00
3.931865314589637062e-01 5.705595470885260756e-01 6.710814300654860398e-01 7.170295191040273464e-01 7.882576109130332576e-01 8.360233998587470738e-01 8.511215497264253971e-01 1.036461961799297615e+00 1.001456739369200433e+00 6.822235157046360188e-01
3.958675532892438342e-01 5.793565253934296333e-01 6.606466313817532798e-01 7.290021333639546963e-01 7.966891567374270178e-01 8.311106912461027063e-01 9.352874688857178986e-01 9.186824084332274598e-01 1.017890029726473466e+00 9.578832809838419005e-01
3.953599772822834479e-01 5.583103324974683090e-01 6.415527312068317611e-01 7.191609943100033542e-01 7.431435282206280135e-01 8.684658523755863779e-01 1.014217519535859813e+00 8.857157073873485054e-01 6.023148368477264647e-01 1.193199594627969207e+00
3.927778248157938190e-01 5.645258385814577728e-01 6.590712411298594864e-01 7.492155387722305715e-01 8.271999221807664338e-01 8.875716562526495546e-01 8.469530871529717952e-01 1.290659550741917183e+00 1.181478488987048436e+00 3.212537385724353101e+00
3.955518601719640315e-01 5.669959136336444327e-01 6.806005209000058898e-01 7.246919588535160051e-01 7.820272219799017099e-01 8.685862336706490217e-01 8.867066207495384322e-01 1.026083855373248532e+00 1.232649162217535732e+00 5.851589935864280889e-01
3.986659654935369446e-01 5.738968173775513826e-01 6.611996631088389309e-01 7.670317380581362920e-01 7.885330435631604518e-01 9.008355506141204616e-01 9.148269843317125005e-01 7.605025168615739961e-01 6.990630586734153384e-01 1.166051706317809078e+00
3.914569644962735406e-01 5.630153727190995161e-01 6.874431153241296055e-01 7.123920922096654840e-01 7.884775579749211394e-01 8.562683634092550511e-01 9.505270090303610253e-01 8.492821813184834312e-01 1.054542534805899656e+00 1.899828062795756889e+00
3.898302999878426323e-01 5.607823422238784605e-01 6.401690107759563375e-01 6.853707294810044148e-01 7.552601955025696201e-01 8.398677838277527341e-01 9.638665734535118990e-01 1.167188570071836740e+00 1.431547894222432671e+00 2.615386006131515728e+00
3.930323043593518806e-01 5.565478089986288790e-01 6.359910273563152971e-01 7.332999567399971497e-01 7.211779577979688938e-01 7.142896857997196314e-01 7.915602172371123402e-01 9.530961205817179982e-01 9.588649481893097848e-01 1.741157436973506112e-01
3.913145906006385566e-01 5.537597360164265847e-01 6.632459601031682750e-01 7.473807877645226583e-01 8.438082527938469690e-01 9.333833190022935433e-01 9.273576683524533681e-01 9.776153771391009606e-01 1.064392934962297144e+00 1.660307024584766200e+00
3.911088590718992952e-01 5.535224187381631022e-01 6.484557702124035261e-01 7.040641084576571007e-01 6.941111975167533199e-01 7.111132679749565533e-01 8.028377784185255495e-01 7.992765155338035221e-01 8.489109663971948772e-01 -1.864589444161641740e-01
3.879691772355038371e-01 5.578639583527290613e-01 6.285020789032380595e-01 6.698963806378230856e-01 7.020270356760378583e-01 7.541774181189276893e-01 7.978462115786290054e-01 6.011072743672929430e-01 2.798159145860875663e-01 -9.650310533824724146e-02
3.872322094000714143e-01 5.470616275047233135e-01 6.378821437482212753e-01 6.916332247496861374e-01 7.491255425527946210e-01 7.952035702431153874e-01 8.829830130384951348e-01 8.496362362038132332e-01 8.770457766539029310e-01 1.514567263336212388e+00
3.902999945082251121e-01 5.701300382658254229e-01 6.546876282960649718e-01 7.332812974242929327e-01 8.151901880671699185e-01 9.086018950041813147e-01 9.911057306445971715e-01 7.591736690898224227e-01 7.671440528416504367e-01 6.380567425080662103e-01
3.865465630549623222e-01 5.618314741868177808e-01 6.499477822316711562e-01 7.517794538054386466e-01 7.707816800875160190e-01 7.652871713578835999e-01 7.964351787012078354e-01 7.745576307733568200e-01 6.649412223861350668e-01 1.935410570396574048e+00
