-7.419730537594205977e+00 -1.799839015390551022e+00 1.094889537606295704e+00 -6.143417807863392532e+00 3.578123313863242227e+00 -3.019527805100412721e+01 -1.164328464923715600e+01 -6.662474513228717399e+01 1.479393367038265517e+00 -1.362359451521155673e+00
2.415250528329616619e-01 7.616853458306665381e+00 2.675084186432507005e-01 -1.183051343173035619e+01 -1.549021753132915791e+00 2.471453592974730995e+01 6.647331349088194941e+01 -4.998876193088943864e+01 -7.974122014986764206e+00 2.748042383702960834e+00
2.203405371982231742e+00 5.017443462271366172e+00 1.131520118344578885e+00 -1.670343121061954861e+01 2.460502814544495820e+01 2.118333281784424216e+01 -9.347420071505453620e+00 3.669508727505437662e+01 8.634699855606971397e+00 2.478768231528198029e+00
7.417481206571046037e-01 4.029314539122208494e+00 -6.354290245135538751e-01 -1.061952621820021214e+01 2.684180575651922140e-01 -3.352081001772118185e+01 6.873301887323542303e+01 3.413044603008734867e+01 -2.207420609143783352e+00 -1.974565274262397585e-01
-1.477385336089268586e+00 -4.063424577515267977e+00 -5.759892261251609025e-01 -6.202053952923943569e+00 7.960614824005318724e+00 1.885614445280908047e+00 -6.597551114876058875e+01 -6.643180971045207883e+00 1.409470447083433697e+01 -2.577035456926357604e-01
-6.178752793575618796e+00 -2.644257165927314190e+00 9.761395156871641721e-01 9.910300429376867726e+00 8.433226036202675857e+00 -8.876689738818150488e+00 -3.390651730838421685e+01 5.749316560762397899e+01 1.582485485139000581e+01 3.172499380850803075e+00
1.148221655106244299e+00 4.617998617559730512e+00 2.836957394556255174e+00 -8.523896689347608913e+00 1.197202402512170138e+01 2.592161500359985027e+01 -1.089859299427374673e+01 2.159922787697141189e+01 -4.661134585528491137e+00 1.779143677284199976e+00
5.739952176507427062e+00 8.739039357706282374e+00 -7.650333399999531547e-01 1.702755808160430817e+01 3.128951226095735549e+01 -1.627246323947642281e+01 -4.343119243697708498e+01 -2.240896419219714275e+01 -2.506175514171973973e+01 -4.388939875651602485e+00
-3.683352209446227876e-02 -2.832787503050683497e+00 2.482440592459535633e+00 -5.658139960152478665e+00 5.854617370455792269e+01 7.415367172841961008e+00 1.134537245347655210e+00 4.085489215970051902e+01 -5.715981678787088072e+00 8.414996178723260556e+00
1.599654800044581604e+00 -3.240314839067943264e+00 3.264016882919698936e+00 -2.866258599938492857e+00 7.116447789832054838e+00 -3.503711333935300587e+01 3.890496022088807848e+01 -1.996795264468032727e+01 1.807744554476759191e+00 -1.030045046215868565e+00
-6.942674151916624403e+00 -1.491170528395783235e-01 6.746409024451601733e-01 2.883508521302393035e+01 -3.931550434418008777e+00 -2.939957951198162789e+01 1.350370926699865137e+01 -4.600644131374723855e+01 -1.353390673618378770e+01 5.494401612374136157e+00
2.583504958940586071e+00 -1.290849412142496710e+00 2.138724256737029261e+00 -3.254423541729133262e+01 -2.996826617437437079e+01 9.561943351956541903e+01 -7.792543110476788826e+00 1.718576816592571532e+01 5.857002555718544556e+00 -5.854960865253090674e+00
-3.193797822112761864e+00 4.711012407201009999e+00 1.633893248830062817e+00 -3.652430160138662618e+00 1.616829264226713914e+00 -3.270708067000045816e+01 -9.411060174430023295e+00 5.880956181452476983e+01 5.680268187780602496e+00 -9.651784557411696719e-01
5.221521949274052776e-01 1.106748244497483658e+00 2.659389560288498711e+00 -1.091067103427652718e+01 3.254430565478092507e-01 -1.273059659284010969e+01 -6.187324244266915230e+01 -6.054349355588699666e+01 -7.817753990373858208e+00 9.425766156751333114e+00
-1.760279548596254129e+00 1.259761311553588747e+01 1.193529491647917773e+00 -1.331252333896109263e+01 -1.022652880561948763e+01 2.162007266344323497e+00 1.502009120326114555e+02 -9.921591563127853064e+00 -6.582644906057270262e+00 -1.922925110747625288e+00
2.891059530771921793e+00 7.645035877248065326e+00 -3.466623837408921993e-03 -2.974763750475293023e+01 -4.992453922287429791e+00 5.616393702618255546e+00 -5.166334315204138505e+01 -6.298610643696849110e+01 2.701990913976214159e+01 3.561493111966120839e+00
4.570108434869212810e-01 -6.203816732540266443e+00 2.059925602898731167e+00 -2.299804967706034819e+00 -1.189581617689795756e+01 4.713080816150361585e+01 -9.437964775449593446e+01 -4.653766261147397998e+00 6.562465556868297689e+00 -5.278367517930417918e+00
6.250049335293005548e+00 4.263090395597602722e+00 2.352974659325013818e+00 -3.470360371869281035e+00 -1.649010605731152879e+00 7.401942962988385943e+01 6.274169395104726377e+00 4.474268464199605688e+01 2.196246867066930619e+01 -1.326619056079567427e+00
-6.978163839564908599e+00 4.682187912275635355e+00 1.652879576306600651e-01 -4.969563152576100151e+00 -1.960209647758131979e+01 3.562418284401850599e+01 -3.246968532648095618e+01 2.013145345612522163e+01 2.485856101184119815e+00 4.219159818621903923e+00
5.276444500663197701e+00 -1.946072905128044983e+00 5.338237234556864053e-01 2.642357707253230004e+01 -2.978441950343524880e+01 2.128484800184988046e+01 9.669861152335317911e+01 -2.193151867525385867e+01 1.304378724692400127e+01 7.067176293229458395e+00
-9.620057359804327746e+00 -5.870591175038778475e-01 2.441513565975838240e+00 -2.330808193989963861e+00 1.407668584100679965e+01 3.114154922957443006e+01 2.827657588029397928e+01 1.066846033597643384e+01 7.509626187747389992e+00 5.281197982655858603e+00
4.259721299779463344e+00 3.370253903781614380e+00 6.459446568942989186e-01 -2.032088943115006074e+01 -2.901013763479304330e+01 4.463197011119054736e+01 7.059276704703877670e+01 3.506231725022433210e+01 -1.832149320416726113e+01 -3.916939405232451321e+00
7.644354809585471866e-01 1.138006033183469157e+01 -6.146198716436804821e-01 9.881566365334950586e-01 3.352895679647250660e+01 -8.439184412294972049e+01 -3.034987018680413939e+01 3.434349408931506531e+01 -6.984568050298533670e+00 1.528349192421138758e+00
-3.128657416810696645e+00 -7.847425609975262617e+00 5.954779789222717223e-01 -2.597682141213002005e+00 4.063579667164587761e+01 3.321025225445070816e+01 -3.855770585222643376e+01 -4.025057509692769742e+01 -1.089416531202302885e+01 1.347692025897413437e+01
-7.101426357833073855e-01 -7.143816195102079547e+00 -1.003428729173823086e+00 1.937632791009948718e+01 -4.487587883546112488e-01 6.430484883571597265e+01 7.333887979037018567e+01 -2.952857324886507584e+01 -1.596356163229228109e+01 4.065129138168508405e+00
3.620009657382506685e+00 1.138158775824109981e+01 1.820685407396068767e+00 -6.251364090730360257e-02 -1.697414328494673086e+01 1.394251091392502673e+01 -1.440473659150554830e+01 3.164022409190012297e+01 -1.585609277298347131e+01 5.220213222337344305e-01
2.267842657511787152e+00 -9.357296330685964669e-01 1.136417875522574894e+00 -1.594565723190811646e+01 -2.191502170676344718e+01 2.269537240875919082e+01 -2.060682951439685340e+01 -5.749740639884556082e+00 1.004076767152929150e+01 3.110102769930615185e+00
