1 1 2.0335247420748992
2 1 1.6641703141240736
3 1 1.4356140102510273
4 1 1.2523449886238560
5 1 1.0928820537123944
6 1 0.9541365849801610
7 1 0.8330718750196626
8 1 0.7302138356769500
9 1 0.6448693015212675
10 1 0.5760967834757236
11 1 0.5240211563936993
12 1 0.4879849247290377
13 1 0.4661193828649415
14 1 0.4579885230849973
1 2 1.4178933897845354
2 2 1.0043384494004086
3 2 0.8068497556396694
4 2 0.6712989400665879
5 2 0.5642842580785453
6 2 0.4773111225044569
7 2 0.4041907391150597
8 2 0.3433090739112724
9 2 0.2950115769365269
10 2 0.2579915713415104
11 2 0.2296897328400275
12 2 0.2107771660169979
13 2 0.2002081396875409
14 2 0.1964262195904813
1 3 0.9898041663075055
2 3 0.6083061217840658
3 3 0.4570442975630359
4 3 0.3643832653855088
5 3 0.2964061037795951
6 3 0.2447719216202185
7 3 0.2034057509757010
8 3 0.1697687730443918
9 3 0.1437219683204219
10 3 0.1237314778905932
11 3 0.1098130750666188
12 3 0.1001411205025718
13 3 0.0946885308822835
14 3 0.0923934251582046
1 4 0.6906136395593181
2 4 0.3675014039554597
3 4 0.2586743899261787
4 4 0.1967871289142526
5 4 0.1540370799168680
6 4 0.1232103409085916
7 4 0.0976560386434648
8 4 0.0785801932243083
9 4 0.0644379382976994
10 4 0.0539361544974462
11 4 0.0467972277052737
12 4 0.0419506727791895
13 4 0.0389661858639539
14 4 0.0383188670915504
1 5 0.4820847538432773
2 5 0.2226015028743626
3 5 0.1469751633139709
4 5 0.1084126175164010
5 5 0.0815570701654624
6 5 0.0641121916365853
7 5 0.0494681354929458
8 5 0.0384868936605050
9 5 0.0312057011598871
10 5 0.0251313846190237
11 5 0.0217661531641794
12 5 0.0195242279041850
13 5 0.0176150469123314
14 5 0.0180848949278463
1 6 0.3366958622631323
2 6 0.1348854636798668
3 6 0.0839286799363427
4 6 0.0592732715420841
5 6 0.0428694661304768
6 6 0.0337439927433246
7 6 0.0248279458566948
8 6 0.0191804255142232
9 6 0.0152788226326647
10 6 0.0120836315331884
11 6 0.0105572359535827
12 6 0.0094721042356451
13 6 0.0080655535397285
14 6 0.0079169310891760
1 7 0.2351956375906839
2 7 0.0812607516403405
3 7 0.0489015561637273
4 7 0.0330778171590187
5 7 0.0229134881371682
6 7 0.0174757116744260
7 7 0.0120280926410714
8 7 0.0091317596553925
9 7 0.0069947793658929
10 7 0.0063287797900493
11 7 0.0053619487498448
12 7 0.0045523621407960
13 7 0.0035425242998129
14 7 0.0049673698535582
1 8 0.1642526125229374
2 8 0.0483312347759155
3 8 0.0283814027871971
4 8 0.0181475517552198
5 8 0.0121407591945236
6 8 0.0094106801896829
7 8 0.0061397735021699
8 8 0.0047579529420868
9 8 0.0042091152242764
10 8 0.0033974885373764
11 8 0.0022918522218489
12 8 0.0029301151837012
13 8 0.0020628025219769
14 8 0.0016381464268808
1 9 0.1149764585931898
2 9 0.0292634693978392
3 9 0.0162920673182071
4 9 0.0107463804310213
5 9 0.0062335465051674
6 9 0.0057353383134337
7 9 0.0032512557569046
8 9 0.0022847440496847
9 9 0.0019848418301042
10 9 0.0017249868506286
11 9 0.0020366642602240
12 9 0.0009557227654835
13 9 0.0006556632840316
14 9 -0.0001280003952182
1 10 0.0804376588973967
2 10 0.0174676388175423
3 10 0.0096307190390932
4 10 0.0056436689912814
5 10 0.0025687562706955
6 10 0.0037723685929376
7 10 0.0018170500748583
8 10 0.0007338340288572
9 10 0.0018894168229965
10 10 0.0005281573092750
11 10 0.0011479431370051
12 10 0.0008340805669065
13 10 0.0002005159126843
14 10 -0.0000138349054250
1 11 0.0565975878820275
2 11 0.0110514277390538
3 11 0.0061881976869114
4 11 0.0021368950793108
5 11 0.0013160012275859
6 11 0.0030438521546119
7 11 0.0012123798451192
8 11 -0.0001097189254230
9 11 0.0004938703148622
10 11 0.0002969369350078
11 11 0.0009554383241943
12 11 0.0005871178133174
13 11 0.0006136313252289
14 11 0.0009777629502676
1 12 0.0395355234228995
2 12 0.0065083229219685
3 12 0.0037068916490106
4 12 0.0017221979753701
5 12 0.0015166373113990
6 12 0.0008299962292344
7 12 0.0009327776614176
8 12 0.0000564925984497
9 12 0.0002925971007676
10 12 0.0002124747009662
11 12 -0.0001108689551790
12 12 0.0006324361220262
13 12 0.0006952468383420
14 12 -0.0002171780918904
1 13 0.0277900775873036
2 13 0.0046584075309115
3 13 0.0025663658822824
4 13 0.0008618882236553
5 13 0.0007994993623302
6 13 -0.0001265097921842
7 13 0.0011671079951184
8 13 0.0003093729819937
9 13 -0.0000957688749543
10 13 0.0007181840874406
11 13 0.0006756918674353
12 13 0.0003306002536599
13 13 0.0002202612943208
14 13 0.0003050936813946
1 14 0.0197741994575781
2 14 0.0031135027728222
3 14 0.0015521686355956
4 14 0.0010509316707141
5 14 0.0006541419610840
6 14 0.0004263341536951
7 14 0.0000832095670388
8 14 -0.0004624586662657
9 14 -0.0002178107657049
10 14 -0.0002248012472914
11 14 0.0008702792472086
12 14 0.0001813628283548
13 14 -0.0003403022293029
14 14 -0.0002694851623434
1 1 2.0365572246688224
2 1 1.6747873853572661
3 1 1.4562495724707702
4 1 1.2830864294474114
