-1.423025970837641596e+00 -4.106096558614168446e-01 1.264502400903038559e+00 -6.391589982572687845e+00 -4.036952760654411776e+00 -2.750791642888045896e+00 -2.847814238356347616e+00 2.716064228133780034e+01 5.279307225863485442e-01 7.000736096740385328e+00 -2.824825309615862423e+00 4.123821269183717275e-01
1.687960869943951447e+00 -1.509070957039061689e+00 8.957498343097278770e-01 -8.895038703884138087e+00 1.392552760733403172e+00 -9.762962029269679931e+00 -5.217754853256019842e+00 2.972378950582107660e+00 1.269733652157571413e+01 4.475557742955130536e+00 2.852688149000364159e+00 -1.383638368614521852e+01
1.917175605844426034e+00 -1.680073976006601466e+00 5.220791574816193714e-01 1.809730848615865639e+01 -7.598633357930912879e+00 -3.583292901066153391e+00 2.245121429029501847e+00 -1.151258061477482819e+01 -6.904082399361252120e-01 9.216336900360158069e+00 -1.221291846018190963e-02 3.313313167343672205e+00
3.105498302235570662e+00 1.772086602311686576e-01 1.445906178872233827e+00 -6.415953480060481162e+00 -8.171582848771842933e+00 4.940577592286448549e+00 2.351522735606554892e+00 -2.133751734083790375e+00 -4.298101537426389562e+00 5.810513652517535377e+00 1.501290466845633276e+01 6.666203601019159208e+00
1.399543684261020715e+00 -4.547386754387994223e-01 1.322751791503965269e+00 -2.198071795473191870e+01 -2.184843589050292678e+01 8.020978815722685340e+00 -2.420507262506175650e+00 -1.616226085394751433e+00 1.168915486605961895e+01 1.299657335791976731e+00 5.493222631321944327e+00 -4.803831855046610144e+00
-3.245158742975902677e-01 -3.415667018617613016e-01 3.722832283679985421e-01 -1.260015578518763668e+01 -1.358275378690205493e+01 7.570381938359229679e+00 -3.363184033639647907e+00 -2.560971876220544274e+01 5.193497945330280530e+00 1.362512340733031513e+00 -5.853892280966495498e+00 -4.347383674167332179e-01
-1.017482179409886944e+00 1.089805235069225109e+00 4.004403535374099210e-01 -1.237550783609419014e+01 1.596691238191316486e+01 2.128168488324891250e+00 9.022397622582047916e+00 -1.303061092509326890e+01 -7.891965989380489432e+00 -5.114445822421068044e+00 1.210441380837168790e+00 8.849126849423672780e+00
2.825308655816287651e+00 -7.989875473951073559e-01 7.307267127734158318e-01 1.152679167173348773e+01 1.958825312748490433e+01 3.260764190351488345e+00 5.688716533503978212e+00 2.222092587523450646e+01 3.366758737846466065e+00 -2.113461351658378717e+01 -7.498024699523521797e+00 5.038560811792588412e-01
3.398504833767318267e+00 8.967291004680943978e-02 -1.704430545159785204e-02 9.717197409086322235e-01 -6.153827604207346091e+00 1.127315409577938787e+01 3.573260480224432545e+00 2.109561420488768135e+01 3.805093969182566038e+00 7.976097701280648877e+00 1.575053335615888894e+00 -1.822891975570223977e+00
2.820403714499105430e+00 9.433396308722026280e-01 1.087091352376095443e+00 4.764049692121034241e+00 5.810605646936602975e-01 3.267912593434203039e+00 -2.301548154279343450e+00 4.354316991831657546e+00 -1.391560940584964712e+01 4.683236858441105710e+01 7.103279108833794986e+00 1.825919518485676019e+00
-5.806573239078882676e-02 -7.395194892635148509e-01 1.378230037211705561e+00 -1.562891144699253587e+01 5.260325792757081231e+00 -1.436648336256466374e+00 2.799654735607690181e+00 1.780343322002999074e+01 -4.938623185988366693e+00 -1.536987511724340472e+01 8.159797595160775074e+00 1.183869974999325514e+01
-1.459041310470847064e+00 1.399690799927183482e-01 5.026405996618884542e-01 -2.553176638250202135e+00 3.040289811970137368e+00 -7.559129895669470800e-01 -1.575922926343627406e+00 1.336039387965550773e+01 6.255160965636575199e+00 -2.532116221621289132e+00 1.004211269551301910e+01 1.736639033064324433e+00
-2.213836343694367326e+00 1.888148721569157695e+00 6.214885152043381211e-02 -4.699466834856097286e+00 1.808545277861864164e+01 8.881042621749781318e+00 1.739690592081391429e+00 1.249919464131567004e+01 -1.135805887680621495e+01 5.839634768577109725e+00 5.680284451746318020e+00 7.025307857212655271e+00
-2.541490597985744504e+00 1.694198856258386066e+00 -2.945424466624053661e-01 -2.514519580994105752e+01 -4.159237845476270934e+01 4.196273034350584297e+00 -8.089078794441173059e+00 -1.708353724176172372e+00 8.359109694700432414e+00 -2.944922930248769166e+00 -4.507253543397832907e+00 -6.181375974191013256e+00
-1.766121120126444177e+00 2.582878771599427248e-01 1.205601477448969394e+00 9.670663871010095392e+00 -1.813948149441884183e+01 -9.559413605009864368e-01 1.111225783739083095e+00 4.549166279432527382e+00 -6.899720916783264713e+00 -2.590113906891547302e+01 1.814027250966758231e+01 4.419669770092910177e+00
1.921189826592095917e+00 2.549198526212937743e+00 8.472783667154779597e-01 1.475723742159996910e+01 1.742043790607676357e+01 -1.655887648917829802e+00 4.886417952750548466e+00 -8.197221256950092183e+00 -6.443501588061359975e+00 -1.155598442964262773e+01 4.734919973484585931e+00 -1.205088721471109992e+01
3.847974803919507192e+00 -3.628174557369925335e-01 5.988207491807520100e-01 4.351386767909854569e+00 1.406479265957995395e+01 1.227241916702715230e+01 1.702048634038363151e+00 1.444059062131763271e+00 -1.139200658619785500e+01 -3.214527633414688168e+00 7.482069322376018405e+00 -6.604779456926459957e+00
1.241338737705444784e+00 2.262133348557840762e+00 8.087160266214845628e-01 -9.148107517461495419e+00 -1.772180279141522874e+01 1.559376602534184197e+00 7.229265347954956233e+00 -2.515387216542576354e+00 2.689984998493897272e+00 -2.747111935064953769e+01 -1.206063732936080513e+01 -6.422319372012809113e-01
2.445265414367281398e+00 1.774667205003034320e-01 4.416210947963957745e-01 -1.967559481592967785e+01 2.668528578122629114e+00 3.067122020245990566e+00 -8.286679126400663398e-01 -1.669933997598448627e+01 -9.620848021909541359e+00 6.754801428505863292e-01 1.927475951143136079e+00 -3.171887366163447908e+00
5.041695243181767427e-01 3.271676953836224033e+00 8.159309281618440934e-01 1.191958966830865663e+01 -5.415689405840255155e+00 -3.699488982293704709e+00 2.878340768519793702e-02 -1.127722655949706443e+01 4.789402081583989279e+00 -1.097257679609978176e+01 1.588805082253766709e+00 9.819959325556270047e-01
7.084339605647888005e-01 4.489340057522694494e+00 8.673923285545426243e-01 -1.337548486034860140e+01 -3.558689476461706391e+01 5.789540626906740650e-01 7.500612972849870275e+00 -1.974726531787445438e+01 2.566359408736359260e+00 -6.229312932680933557e+00 -8.557423545010664157e+00 4.969512329953694518e+00
-4.016844498854456602e-01 -1.093540309327835081e-01 1.889401250747476890e+00 -2.753662050729297306e+01 -2.552245703326679305e+01 -2.803362361525453261e-01 5.302608651911982385e+00 2.748742524040057589e+00 4.125163838148925954e+00 1.628449850822854472e+01 1.111177620208402050e+00 2.413903689719751000e+00
1.773959920355606457e+00 -6.051559836572429907e-01 1.001895232077236075e+00 7.993053680353122914e+00 7.378110038179702457e+00 -3.289340443600133224e+00 -3.578775180446486237e-01 -7.632004362497901262e+00 -9.999052064655606031e+00 1.693700597626769166e+01 4.704055718033063549e+00 -7.871438332791786952e-01
3.354048503139514636e+00 -9.049247336078234394e-01 3.917625112888745154e-01 2.992384262947680007e+00 7.452947354133163671e+00 -9.633902412240781254e-01 1.394569660265330135e+00 -8.007435751350746145e+00 -1.207071939893896229e+01 2.606042480848652332e+01 1.450016223667776671e+01 -2.765807726652555587e+00
1.359032399665050406e+00 -1.831574179906024558e+00 -1.008979146549685124e+00 9.198990845612208034e+00 1.595787604698280759e+01 4.866114469018030242e+00 3.535721237380693882e+00 -2.604840339713498931e+00 1.991217015244768618e+01 1.151812238425660340e+01 -3.849521242957354428e+00 5.926055746373863897e+00
-1.275517757224537529e+00 -1.755543122712340587e+00 1.587934262084585768e+00 -4.820980409715000192e+00 8.849960852168388570e+00 1.243620168141849724e+00 7.269850977367849909e-01 -4.510275387475850550e+00 -5.605728814181925479e+00 9.998712806747100945e-02 -9.956968745868513437e+00 -1.834418280517691180e-02
