3.743741229947608606e-01 5.289472458455234394e-01 6.089739064163608440e-01 6.491018786617485103e-01 6.912222991812018158e-01 1.410298398529854058e+00 6.998803920163957359e-01 7.567920013347055885e-01 9.760064093408380437e-01 5.024587892342274875e-01 1.602570927711999271e-02 1.795050032292733189e-02
3.732088195160190858e-01 5.203975047059464787e-01 5.967180671591197916e-01 6.464676246180759422e-01 6.867878214439644413e-01 7.244830824865440277e-01 7.861794229027232461e-01 6.637417805949590299e-01 5.781036563848150900e-01 -1.240509732305546953e-01 3.086032166268181109e-01 1.384597788248694838e-01
3.766111489320874139e-01 5.269051436417286904e-01 6.170890692458306237e-01 6.670735432527167275e-01 6.825398276726384328e-01 4.869971419439768079e-01 7.198932706643372814e-01 7.166791841472816005e-01 9.373784273744326656e-01 9.309632987136214899e-01 7.936906524256261974e-01 3.330123753467512104e-01
3.729555765504954934e-01 5.308706117025467908e-01 6.068466402163809059e-01 6.632586378307011588e-01 7.341707765778839878e-01 6.495443437745573867e-01 8.288398606251465850e-01 7.605661457845109830e-01 7.336792042747721787e-01 -2.864272147888757836e-02 9.204435627185741930e-01 6.947733562767396398e-01
3.738596070563516283e-01 5.229662253020285201e-01 5.849345559095687763e-01 6.653640133043341454e-01 6.866046515702364239e-01 4.240888643030550353e-01 7.336558166526926383e-01 1.115530329357483197e+00 1.047821628652369164e+00 1.247156730179672657e+00 6.178994045394762269e-01 1.364368762623817455e+00
3.746153690271462056e-01 5.321647679722529833e-01 6.162116081215408547e-01 6.720160631616872715e-01 7.013652960781832091e-01 7.616961122227272618e-01 8.489178381559004949e-01 9.979074084169333725e-01 9.384961957571703595e-01 1.403679064280456856e+00 1.353925745226666200e+00 1.614039654287948267e+00
3.746218424532600233e-01 5.382194769243525689e-01 6.166002808441684024e-01 6.591408636536754129e-01 7.205792903881466094e-01 4.951082035364858802e-01 7.965871260333194925e-01 9.278789334200819860e-01 1.012743983989409458e+00 1.339555989825766957e+00 8.135673392355925460e-01 1.328511591571331252e+00
3.736878839160369115e-01 5.226790540744296054e-01 6.024201620328962781e-01 6.538585450000973243e-01 6.464625340185825575e-01 4.925519023858808687e-01 6.133116518880108448e-01 5.469807253547989134e-01 5.532950618969817436e-01 2.965074610864797400e-01 8.041718370061112786e-02 -4.506355195834532701e-02
3.745670970237700015e-01 5.336294190823649419e-01 6.102161730012820584e-01 6.482558904497807140e-01 7.251178655924499505e-01 6.459433894833837009e-01 7.463480284127369524e-01 9.148174018715610201e-01 8.834888605524028327e-01 5.726829757192372083e-01 9.315777335764422462e-01 1.267269782843090109e+00
3.708645700459274330e-01 5.269771764045425577e-01 6.045556996620584655e-01 6.398315508081154901e-01 6.733320319663492759e-01 5.929770642248705093e-01 7.772306481158685054e-01 8.238565621873175093e-01 8.456965954340978087e-01 1.415175875232129510e+00 9.465687933748788696e-01 2.486020422458006252e-01
3.728372870657318261e-01 5.242393496889720117e-01 6.059023311554326829e-01 6.599828726542877888e-01 6.980292803795374867e-01 1.920457862861866261e-01 7.263389002516145165e-01 8.381361057784041391e-01 8.216273263173708985e-01 9.824494984341562986e-01 1.171679530677504300e+00 1.556888888154401629e+00
3.724316058752190073e-01 5.256552471550653971e-01 6.006859576086215347e-01 6.396357095743798737e-01 6.531593741438572742e-01 1.113344405029600193e+00 6.730579389929242096e-01 5.757607361482071084e-01 8.278799692719787107e-01 5.786510191378964052e-01 3.954114241531337948e-01 5.008593630764724969e-01
3.747522847402732227e-01 5.282593243195174981e-01 5.888947868565422850e-01 6.266474170405651467e-01 6.634792595367654533e-01 9.649307366364286986e-01 7.134019919080555328e-01 6.313518976346059741e-01 6.155028882725378514e-01 1.263208924174242798e-01 5.740658710373273133e-01 3.749565435001259717e-01
3.748385046509838947e-01 5.282419302765868352e-01 6.086512795317069457e-01 6.667637840195015375e-01 7.067988113442820186e-01 5.728316220676725745e-01 7.996394298598137329e-01 8.458380895072991068e-01 8.399432642363627854e-01 5.576738193181581815e-01 8.282610912232164502e-01 9.722922909156072047e-01
3.754302607619627308e-01 5.296644921503246284e-01 6.088005965611744674e-01 6.663438365386211704e-01 6.945336138209192711e-01 7.018633103467787349e-01 7.753292828212560162e-01 7.538991015935827544e-01 9.339958598213020657e-01 1.033056031247987949e+00 1.044118159262864776e+00 6.391923214990213875e-01
3.724616088243439815e-01 5.184663469407287950e-01 5.960732396214023510e-01 6.495926472246214001e-01 7.008106929608846070e-01 9.122991394759734085e-01 7.792010063737887515e-01 7.737355004843906592e-01 8.656831413893063543e-01 1.394100553230715356e+00 5.607571033722325016e-01 7.713686790926981285e-01
3.699529753821917399e-01 5.215381197087995968e-01 6.139585379410482657e-01 6.726789255297791481e-01 6.416822639497592462e-01 1.421861544790010923e+00 7.087576631781719039e-01 6.880053732729668470e-01 7.193724233928661116e-01 2.126846801310369184e-01 9.609069050066071371e-01 1.145306837433278213e+00
3.756347348798530494e-01 5.331356707137818729e-01 6.084497247877354020e-01 6.497062652290298557e-01 6.794171461314538751e-01 7.776991582574932504e-01 7.413984636914165982e-01 7.973350764324854678e-01 9.030174358821621006e-01 7.470277008482150150e-01 9.559312971525461000e-01 1.639416340300408503e+00
3.719243472455815436e-01 5.279307205386246649e-01 6.088792598452020810e-01 6.589227682498883798e-01 6.982337166320048416e-01 1.197149793778171656e+00 8.123826088809049661e-01 6.252815836161499385e-01 7.687112718674112832e-01 4.969603744633807052e-01 7.668116031515282982e-01 7.478226610874110225e-01
3.744051933499950024e-01 5.282331170657643682e-01 6.032240054552039377e-01 6.440008963124015384e-01 7.087641869183444188e-01 3.624946525329205693e-01 7.423220171256508237e-01 6.093501178804550111e-01 7.885153437440929336e-01 9.728367175332470751e-01 6.216767837406946828e-01 5.883872650434520679e-01
3.748156843632449164e-01 5.332814299034289718e-01 6.152534610739160970e-01 6.737532173089691989e-01 7.321813466007012217e-01 4.688156961341154449e-01 7.234458236627815397e-01 1.007916076569099983e+00 8.203662291100822790e-01 2.990091162262989988e-01 9.596545586677590611e-01 6.496689818569245656e-01
3.755982745660134681e-01 5.272833049106621095e-01 6.151767745440591684e-01 6.677573300108219367e-01 6.861936301504929503e-01 2.163318334878385762e-01 7.505477620618261625e-01 7.704441315990856465e-01 7.143511262293482655e-01 1.329713342051955793e-01 8.362579548231822146e-01 9.519212190437144061e-01
3.716292733656396119e-01 5.234669617819611709e-01 5.986053874525208984e-01 6.379432919915695166e-01 7.006518973643401926e-01 6.656539206538312214e-01 8.623064722498163803e-01 9.719804628724458828e-01 8.193674527368689509e-01 1.217711552039164591e+00 9.797624885508217085e-01 9.439379776088036023e-01
3.693666476674815624e-01 5.246762052102151852e-01 6.029456182933781161e-01 6.499312269460308933e-01 7.123762539441952368e-01 1.211320762508296234e+00 8.134967433763792277e-01 9.124146617875079635e-01 9.046303929237102803e-01 1.952315619523151469e+00 1.729716006355474622e+00 1.318564856652628015e+00
3.711196698339780942e-01 5.255776108705528804e-01 6.031243555505889642e-01 6.528349034853052624e-01 7.221796566075638912e-01 7.849703423160094840e-01 7.661744878786277413e-01 9.082863240143517203e-01 8.661414590534420865e-01 1.259359368505711174e+00 1.619709690122046020e+00 1.154922070467226725e+00
3.724722036181555840e-01 5.311924136595052026e-01 5.984441117187359049e-01 6.474460802460391129e-01 6.961270012095739368e-01 9.627551338597155617e-01 7.435363544535289471e-01 1.102085501523582423e+00 9.909304035393095011e-01 1.284339436085178310e+00 1.629069600768588977e+00 1.221975598394470675e+00
3.730507680724325925e-01 5.258124360161477995e-01 5.970071865266617372e-01 6.403557968364944619e-01 6.619715197366594639e-01 6.145638771176725745e-01 7.180480645959764763e-01 5.465028565938493399e-01 8.986540216834477679e-01 3.170066057638087909e-01 4.127122909742084733e-01 7.849601999562170196e-01
3.748412967984139921e-01 5.305832527224683126e-01 6.030362521662292474e-01 6.637492832544967802e-01 7.367185099456557973e-01 1.190060129866810978e+00 8.497360014224538682e-01 8.277850046603948408e-01 7.740831681430939692e-01 7.084282453363668353e-01 1.011392265076349162e+00 9.968501668415825634e-01
3.761991131915740638e-01 5.326603012596784481e-01 6.089259243460538595e-01 6.775667787298150779e-01 7.111639448088090676e-01 8.778430859718775459e-01 6.552844378162824279e-01 7.576989518161345583e-01 8.036958781899053994e-01 7.529315440784344338e-01 8.176501043323368689e-01 8.507083010641811605e-01
3.728398856707919595e-01 5.291980076119636722e-01 6.078844341165152709e-01 6.326039704422234955e-01 6.838581819891093039e-01 5.053749644765646032e-01 7.194677902671601233e-01 7.191475582286434021e-01 7.890273016906415027e-01 1.055429145276230329e+00 9.301935883220294743e-01 7.167151515400874695e-01
3.728769480899098432e-01 5.231461980773358666e-01 6.108210900439623448e-01 6.405744511046089773e-01 6.753272618383471260e-01 1.087953902536295869e+00 6.820106492611347493e-01 7.070117656256529326e-01 8.948297959080214747e-01 4.686711347827210439e-01 6.030065621328092318e-01 8.426107990844616813e-01
3.750429905227014582e-01 5.312817265959507429e-01 5.983646800924841136e-01 6.552957831870368510e-01 6.980823474640631687e-01 8.154132524387721626e-01 7.422720737002744817e-01 8.640510815689063095e-01 8.449414958238901097e-01 1.426408635325726371e+00 8.264528264233181876e-01 2.577930086562918444e-01
3.721358050931612427e-01 5.287791651715797459e-01 6.076986192676613330e-01 6.561680419265916164e-01 6.677630023245695323e-01 1.022948125583298395e+00 7.748717882771957166e-01 7.872900389153145717e-01 7.625110098329784813e-01 1.116196343232760402e-01 4.958061701848772707e-01 8.582680472475693323e-01
3.736876223783415774e-01 5.258907817117951522e-01 6.075533639620047666e-01 6.688462658142095840e-01 7.267600062192658417e-01 6.139246300781753263e-01 8.238968639316465170e-01 9.628125583593147852e-01 9.778890762256546854e-01 1.859418179382113179e+00 1.409369171881345917e+00 2.149639437042459633e+00
3.731965937086397789e-01 5.273924211899332359e-01 5.922589125240026453e-01 6.557567093155274307e-01 7.036908047767750363e-01 5.640424489164780342e-01 8.133863315480940326e-01 6.910889147626978479e-01 7.783103262204944528e-01 5.759532471923409780e-01 6.842392472425293803e-01 8.723570927185422264e-01
3.742515381111161110e-01 5.300865455627438161e-01 6.036105365413446666e-01 6.590267178434808804e-01 7.024984644092241437e-01 3.548711033030059747e-01 7.898011395041449889e-01 7.749351282814460617e-01 8.431985529596147666e-01 8.150972826529125914e-01 6.256629925429367800e-01 4.922053523066665104e-01
3.768030975984552611e-01 5.250780860095131120e-01 6.085280849141763149e-01 6.744405501185152252e-01 7.204056877443598683e-01 3.676497129214765236e-01 8.576409612763695733e-01 9.646996982292350697e-01 8.491284548916915309e-01 1.240719849386010765e+00 1.131850617966172923e+00 8.558382980167977827e-01
3.724149693161230013e-01 5.257465140316879282e-01 6.025058000641290157e-01 6.374969226594425775e-01 6.844545176640312034e-01 1.033415666050710779e+00 8.354436812734186146e-01 9.201703642610258305e-01 8.858143745480930864e-01 1.443238474525012638e+00 1.060353392303575726e+00 1.035454897223659021e+00
