3.462206684997291006e-01 -3.640680098833599665e+00 5.433118798758331813e-01 5.853339437706842618e-01 6.338764401173303531e-01 1.182409019256992710e+00 6.623302373120835140e-01 4.346703880442042145e-01 6.526685629508240938e-01 7.660413122079209325e-01 1.910469101994886065e+00 7.137318594825778906e-01 2.936613213006646461e+00 6.384544495398198904e-01 8.736744939713468883e-01 7.388740733546456108e-01
3.460627688389728562e-01 -3.626631231164909597e+00 5.379567898857980923e-01 5.788641269384884325e-01 5.996451654542857002e-01 -5.291323901749231950e-01 6.470144614158849228e-01 3.104204904405698517e-01 6.420318422583917162e-01 3.640618961112154217e-01 -2.495440072340468496e-01 7.134262562767538229e-01 -8.599999419447708071e-01 7.594371649335658336e-01 7.542733037324926837e-01 7.841360305720146417e-01
3.454369487298234453e-01 -3.623662968234858006e+00 5.290888733373152464e-01 5.756597336965461054e-01 5.926009208246475479e-01 2.163692018198638767e+00 6.238881630928458932e-01 4.089397285935091331e-01 5.770160014196220599e-01 6.411472686483995487e-01 4.232711128702138836e+00 7.650878149966658937e-01 -2.386785519838404923e+00 6.317943378828795309e-01 7.662326931603368196e-01 7.329688719113980344e-01
3.469265862067358874e-01 -3.635521738379390300e+00 5.401732485543305762e-01 5.819398879324841900e-01 6.164506495946399101e-01 -2.368640098696711327e+00 6.579098764635885610e-01 9.606901716094089494e-01 6.751674424351691295e-01 2.822501417720343353e-01 -3.938210184577334960e+00 7.892196115206709939e-01 -9.911582032373629225e-01 6.127258192392266434e-01 7.255492254899436055e-01 7.563552513788568410e-01
3.464491012833465500e-01 -3.608845151875942570e+00 5.293582693968709174e-01 5.826811491855824476e-01 6.017934480221005522e-01 4.561411211346824146e-01 6.649164918817177528e-01 5.489347754111860711e-01 6.162043092573729064e-01 1.193816599613486407e-01 -1.615787757251206713e+00 7.787292379975860879e-01 -3.460283873095742813e+00 7.513183292555914994e-01 8.206191119416610391e-01 8.791066391062096752e-01
3.478924278118209479e-01 -3.593188804163953698e+00 5.484340050911115094e-01 5.774383090657895234e-01 6.039089327824166409e-01 -2.070236354006362411e+00 6.357251808396017223e-01 4.445962056517809291e-01 6.359470112075690240e-01 5.579109469521916775e-01 -6.393688346474744044e-01 7.601758341158313392e-01 1.562597706185591573e+00 5.040837550064759531e-01 8.068779019528931062e-01 7.699331879566351233e-01
3.475391128264424534e-01 -3.611313843688882752e+00 5.336790008641186800e-01 5.814785555222549140e-01 6.297505120754627317e-01 4.178857140795797953e+00 6.548630931448660153e-01 9.056158380629851790e-01 7.194877914256694318e-01 8.472850693571206682e-01 -8.022846292050389572e-01 6.941249486740550534e-01 -6.436390528459396965e-01 8.814950064105859795e-01 7.998235766922761059e-01 7.532422223691581653e-01
3.454645107859056208e-01 -3.641305271277919253e+00 5.311608001377101651e-01 5.747838064013841564e-01 6.144644165229424804e-01 2.369619545800238924e+00 6.476394190107435112e-01 3.245794557527630353e-01 6.214865204992189307e-01 2.774462922321532243e-01 -4.411082415333845042e+00 6.867556794811344734e-01 1.281596866927764200e+00 1.009018741208445702e+00 7.140652022272535593e-01 6.491953433785324634e-01
3.472643639915357627e-01 -3.618910535130357431e+00 5.440909999507861361e-01 5.814162123331498844e-01 6.186752141932462257e-01 4.881584975973218832e+00 6.936829650605494946e-01 8.732588414705954039e-01 8.283680708523113445e-01 9.445231036632425470e-01 4.845635075602711117e-01 8.241502701479600512e-01 -1.753118192685092058e+00 7.654070243036049659e-01 7.867777013758230353e-01 7.844515276650004809e-01
3.455227782775841527e-01 -3.630356514396684275e+00 5.403107631558908830e-01 5.879586621556462944e-01 6.074187549825966759e-01 3.742532189339755178e+00 6.475897766662928046e-01 3.120036451324169624e-01 6.218559866899711075e-01 6.948593077327094303e-01 3.670282438286931015e+00 7.446410721838812030e-01 7.153599170097990623e-02 8.295275597124197597e-01 7.454464695677497366e-01 7.239374183875485480e-01
